Unix,Date,Symbol,Open,High,Low,Close,Volume MATIC,Volume EUR,tradecount
1694908800000,2023-09-17,MATICEUR,0.4944,0.4944,0.4813,0.485,146188.0,71428.25622,1078
1694822400000,2023-09-16,MATICEUR,0.4979,0.5035,0.4921,0.4958,262156.4,130052.24093,1764
1694736000000,2023-09-15,MATICEUR,0.4915,0.5021,0.4833,0.4978,246631.3,121080.97345,1421
1694649600000,2023-09-14,MATICEUR,0.4794,0.4961,0.4789,0.4915,282585.2,137943.90163,1673
1694563200000,2023-09-13,MATICEUR,0.4714,0.4873,0.4702,0.4792,332837.0,159153.43712,1791
1694476800000,2023-09-12,MATICEUR,0.4695,0.4844,0.4674,0.4716,459851.5,218497.47569,2366
1694390400000,2023-09-11,MATICEUR,0.4892,0.49,0.4596,0.4697,582459.4,275239.82874,3215
1694304000000,2023-09-10,MATICEUR,0.5051,0.5051,0.4809,0.4894,426163.6,209363.97778,2395
1694217600000,2023-09-09,MATICEUR,0.5089,0.5089,0.505,0.5056,118969.1,60303.12269,869
1694131200000,2023-09-08,MATICEUR,0.5201,0.5222,0.4998,0.5093,367640.7,187296.01412,2514
1694044800000,2023-09-07,MATICEUR,0.522,0.5271,0.5151,0.5187,327635.2,170628.81923,2056
1693958400000,2023-09-06,MATICEUR,0.5214,0.5313,0.507,0.5221,411739.2,213539.61169,2777
1693872000000,2023-09-05,MATICEUR,0.5144,0.5297,0.5111,0.5212,513270.4,267238.80014,3496
1693785600000,2023-09-04,MATICEUR,0.5045,0.5145,0.501,0.5142,381495.0,193854.20796,2289
1693699200000,2023-09-03,MATICEUR,0.5032,0.508,0.4993,0.5047,256160.0,129119.48741,1872
1693612800000,2023-09-02,MATICEUR,0.503,0.5087,0.4989,0.5028,250842.9,126482.98064,1778
1693526400000,2023-09-01,MATICEUR,0.5084,0.5128,0.4957,0.5032,449409.5,226837.35892,2904
1693440000000,2023-08-31,MATICEUR,0.5271,0.5426,0.5028,0.5084,508818.6,264456.57965,3909
1693353600000,2023-08-30,MATICEUR,0.5471,0.5481,0.5201,0.5268,460905.9,244782.21692,4033
1693267200000,2023-08-29,MATICEUR,0.5198,0.5883,0.5113,0.5474,1308267.7,715505.64102,5721
1693180800000,2023-08-28,MATICEUR,0.5161,0.5255,0.5054,0.5194,362814.6,187323.77483,2072
1693094400000,2023-08-27,MATICEUR,0.5094,0.5273,0.5063,0.5158,361610.1,186391.61321,1773
1693008000000,2023-08-26,MATICEUR,0.5076,0.51,0.5051,0.5092,178622.8,90681.59359,961
1692921600000,2023-08-25,MATICEUR,0.5069,0.516,0.4976,0.5075,747995.2,377640.33522,2809
1692835200000,2023-08-24,MATICEUR,0.514,0.5159,0.498,0.5073,440768.8,223882.05949,2229
1692748800000,2023-08-23,MATICEUR,0.508,0.5265,0.5053,0.5143,668835.2,343936.36874,3046
1692662400000,2023-08-22,MATICEUR,0.5141,0.5149,0.4886,0.5081,732110.0,365626.83482,3957
1692576000000,2023-08-21,MATICEUR,0.5399,0.54,0.5086,0.514,499884.8,261136.11901,2904
1692489600000,2023-08-20,MATICEUR,0.5402,0.5443,0.5328,0.5399,338886.5,182191.64962,2092
1692403200000,2023-08-19,MATICEUR,0.5427,0.5532,0.5368,0.5401,485258.0,264183.5312,3156
1692316800000,2023-08-18,MATICEUR,0.531,0.5539,0.5243,0.5431,965653.1,522545.78504,5944
1692230400000,2023-08-17,MATICEUR,0.5776,0.5816,0.5,0.5319,1312666.1,716968.25906,6954
1692144000000,2023-08-16,MATICEUR,0.5894,0.59,0.5596,0.5772,833415.5,479075.77058,4465
1692057600000,2023-08-15,MATICEUR,0.632,0.6322,0.5749,0.5902,791151.5,477659.82829,4462
1691971200000,2023-08-14,MATICEUR,0.6245,0.6365,0.6198,0.6322,346256.6,218306.30863,2345
1691884800000,2023-08-13,MATICEUR,0.6283,0.6348,0.6215,0.6252,168823.2,105726.72557,1174
1691798400000,2023-08-12,MATICEUR,0.632,0.6339,0.6254,0.6277,156394.1,98419.46453,1035
1691712000000,2023-08-11,MATICEUR,0.6343,0.6392,0.626,0.6322,293402.9,185641.50015,1732
1691625600000,2023-08-10,MATICEUR,0.6421,0.6451,0.6315,0.634,483615.1,307971.26405,3130
1691539200000,2023-08-09,MATICEUR,0.6376,0.6476,0.6325,0.6419,388425.8,248409.17479,2379
1691452800000,2023-08-08,MATICEUR,0.6165,0.6492,0.6133,0.6381,558928.8,354029.49485,3229
1691366400000,2023-08-07,MATICEUR,0.6152,0.6308,0.5993,0.6172,667185.3,410165.16608,3524
1691280000000,2023-08-06,MATICEUR,0.6146,0.6222,0.6113,0.615,197865.6,122044.03625,1473
1691193600000,2023-08-05,MATICEUR,0.6121,0.6165,0.6073,0.6148,178273.8,109181.21501,1407
1691107200000,2023-08-04,MATICEUR,0.6121,0.6219,0.6067,0.612,392295.4,240763.57928,2416
1691020800000,2023-08-03,MATICEUR,0.6231,0.6281,0.6073,0.6123,364845.6,225755.03239,2185
1690934400000,2023-08-02,MATICEUR,0.6396,0.641,0.6192,0.6236,356903.7,224892.59975,2147
1690848000000,2023-08-01,MATICEUR,0.6276,0.6406,0.605,0.6395,599688.6,373245.22273,3393
1690761600000,2023-07-31,MATICEUR,0.6352,0.6449,0.6217,0.6276,435803.6,275931.65714,2392
1690675200000,2023-07-30,MATICEUR,0.6558,0.6564,0.6221,0.6356,422984.5,270792.72753,2279
1690588800000,2023-07-29,MATICEUR,0.6464,0.6608,0.6451,0.6556,194320.1,126727.17623,1356
1690502400000,2023-07-28,MATICEUR,0.6549,0.659,0.64,0.6463,345910.6,224665.27911,1813
1690416000000,2023-07-27,MATICEUR,0.6546,0.6659,0.6492,0.6548,398132.7,262138.85031,2153
1690329600000,2023-07-26,MATICEUR,0.6422,0.6621,0.6334,0.6541,739699.6,479590.78456,3301
1690243200000,2023-07-25,MATICEUR,0.6601,0.6607,0.6377,0.6432,394919.8,257502.23018,2494
1690156800000,2023-07-24,MATICEUR,0.6841,0.6871,0.644,0.6611,610466.6,404562.57109,3201
1690070400000,2023-07-23,MATICEUR,0.6742,0.6929,0.6676,0.6838,633219.7,430622.11891,1974
1689984000000,2023-07-22,MATICEUR,0.694,0.6996,0.6681,0.6735,347000.2,238335.9136,1725
1689897600000,2023-07-21,MATICEUR,0.6916,0.7051,0.6825,0.694,417222.7,289010.10712,2275
1689811200000,2023-07-20,MATICEUR,0.6663,0.7173,0.6648,0.6909,787600.5,547797.05312,3797
1689724800000,2023-07-19,MATICEUR,0.6599,0.6782,0.6536,0.666,426421.1,284218.02352,2545
1689638400000,2023-07-18,MATICEUR,0.6951,0.6991,0.6529,0.6607,452078.6,302541.14839,2676
1689552000000,2023-07-17,MATICEUR,0.6869,0.7066,0.6708,0.6952,703296.6,487741.8433,3563
1689465600000,2023-07-16,MATICEUR,0.7162,0.719,0.6838,0.6866,431574.9,302322.85774,2260
1689379200000,2023-07-15,MATICEUR,0.7215,0.7387,0.7118,0.7156,306579.2,221908.52532,2587
1689292800000,2023-07-14,MATICEUR,0.76,0.7855,0.6948,0.7229,1330708.9,991350.04115,7773
1689206400000,2023-07-13,MATICEUR,0.6516,0.7951,0.6416,0.7603,3110020.2,2251951.11096,13029
1689120000000,2023-07-12,MATICEUR,0.676,0.6899,0.645,0.6522,568847.8,379400.76076,4048
1689033600000,2023-07-11,MATICEUR,0.6699,0.6826,0.6668,0.6761,566627.4,381860.33471,4433
1688947200000,2023-07-10,MATICEUR,0.6306,0.6816,0.6141,0.6703,1140223.7,748234.21721,5185
1688860800000,2023-07-09,MATICEUR,0.6227,0.6418,0.6217,0.6306,341429.9,216349.96811,1675
1688774400000,2023-07-08,MATICEUR,0.6194,0.6281,0.6136,0.6228,205844.8,127906.28176,1195
1688688000000,2023-07-07,MATICEUR,0.6081,0.6241,0.6021,0.6192,480112.0,295734.39898,2038
1688601600000,2023-07-06,MATICEUR,0.6185,0.6432,0.6,0.6086,676336.2,420716.25663,3194
1688515200000,2023-07-05,MATICEUR,0.6413,0.65,0.609,0.619,899004.2,559688.49092,2766
1688428800000,2023-07-04,MATICEUR,0.6565,0.6601,0.6363,0.6409,550438.0,356725.20297,3754
1688342400000,2023-07-03,MATICEUR,0.626,0.662,0.6236,0.6566,749883.2,481892.27616,3465
1688256000000,2023-07-02,MATICEUR,0.6222,0.6317,0.6072,0.6256,931457.8,572171.01575,2406
1688169600000,2023-07-01,MATICEUR,0.6073,0.622,0.595,0.6214,490691.5,300740.42016,2516
1688083200000,2023-06-30,MATICEUR,0.5762,0.6171,0.5614,0.606,1357054.0,808690.22025,5964
1687996800000,2023-06-29,MATICEUR,0.5636,0.5893,0.5622,0.5758,555645.4,319988.48133,3105
1687910400000,2023-06-28,MATICEUR,0.606,0.6064,0.5516,0.5635,953113.6,551566.45571,4434
1687824000000,2023-06-27,MATICEUR,0.5932,0.6147,0.5914,0.6053,670142.2,407696.1496,2579
1687737600000,2023-06-26,MATICEUR,0.6125,0.6164,0.586,0.5932,675435.3,405960.39076,2670
1687651200000,2023-06-25,MATICEUR,0.6022,0.6257,0.5971,0.6129,674215.8,414891.89601,3065
1687564800000,2023-06-24,MATICEUR,0.6229,0.6339,0.5934,0.603,791808.3,487144.12329,3355
1687478400000,2023-06-23,MATICEUR,0.5996,0.6381,0.5996,0.6215,834935.3,518758.78618,3862
1687392000000,2023-06-22,MATICEUR,0.6093,0.6479,0.5975,0.6009,1383405.9,857461.02769,5846
1687305600000,2023-06-21,MATICEUR,0.5795,0.6191,0.5765,0.6097,1189535.0,713203.79918,5194
1687219200000,2023-06-20,MATICEUR,0.5646,0.5811,0.5446,0.5795,561790.8,316071.98132,3093
1687132800000,2023-06-19,MATICEUR,0.5475,0.5716,0.5415,0.5645,402336.0,223422.46647,2656
1687046400000,2023-06-18,MATICEUR,0.5621,0.5678,0.5447,0.5468,454820.5,253775.29206,2772
1686960000000,2023-06-17,MATICEUR,0.5417,0.5802,0.5364,0.5619,798926.6,452017.81482,4094
1686873600000,2023-06-16,MATICEUR,0.5411,0.5495,0.5096,0.5417,1421597.5,757362.74386,6018
1686787200000,2023-06-15,MATICEUR,0.5758,0.5823,0.5129,0.5417,1546698.7,843134.35668,7187
1686700800000,2023-06-14,MATICEUR,0.6005,0.6125,0.564,0.5763,833215.9,495651.33508,4214
1686614400000,2023-06-13,MATICEUR,0.6009,0.6296,0.5815,0.6001,1376730.3,833070.39162,6402
1686528000000,2023-06-12,MATICEUR,0.596,0.613,0.5779,0.6002,1114494.2,663742.97838,6617
1686441600000,2023-06-11,MATICEUR,0.5749,0.6207,0.5587,0.596,1875557.5,1108979.49233,10144
1686355200000,2023-06-10,MATICEUR,0.6776,0.6776,0.4792,0.5762,6985114.0,3928149.4176,32827
1686268800000,2023-06-09,MATICEUR,0.727,0.734,0.6721,0.6776,1320173.5,928251.55693,5814
1686182400000,2023-06-08,MATICEUR,0.7169,0.7318,0.7078,0.7264,682443.0,493203.60052,4092
1686096000000,2023-06-07,MATICEUR,0.7714,0.7721,0.7127,0.7169,1080042.4,792996.54196,5945
1686009600000,2023-06-06,MATICEUR,0.7842,0.7855,0.7431,0.7714,1403605.5,1074933.86634,7511
1685923200000,2023-06-05,MATICEUR,0.8352,0.8366,0.7711,0.7847,755537.2,606514.7037,5100
1685836800000,2023-06-04,MATICEUR,0.8424,0.8494,0.8341,0.8366,191692.7,161849.45471,1555
1685750400000,2023-06-03,MATICEUR,0.8427,0.8487,0.8364,0.8421,161040.7,135741.789,1362
1685664000000,2023-06-02,MATICEUR,0.8282,0.8464,0.8221,0.8428,424255.4,356042.85744,2572
1685577600000,2023-06-01,MATICEUR,0.8365,0.8429,0.8227,0.8277,322194.0,268677.09956,2402
1685491200000,2023-05-31,MATICEUR,0.8411,0.8463,0.8237,0.8365,409598.6,341548.83965,2764
1685404800000,2023-05-30,MATICEUR,0.8497,0.8561,0.8268,0.8426,602883.7,509546.74416,3731
1685318400000,2023-05-29,MATICEUR,0.8788,0.8865,0.8455,0.8497,517503.3,448603.285,3003
1685232000000,2023-05-28,MATICEUR,0.8604,0.8908,0.8579,0.8775,700588.5,608882.27386,3765
1685145600000,2023-05-27,MATICEUR,0.8517,0.8634,0.8481,0.8603,626710.6,538096.88624,3548
1685059200000,2023-05-26,MATICEUR,0.8301,0.9049,0.8281,0.8519,1557461.2,1340753.64928,8534
1684972800000,2023-05-25,MATICEUR,0.8148,0.8421,0.7979,0.8303,878788.5,724365.13163,4457
1684886400000,2023-05-24,MATICEUR,0.8265,0.8267,0.7962,0.8142,775445.2,627696.00078,4031
1684800000000,2023-05-23,MATICEUR,0.8088,0.8296,0.8054,0.826,703671.0,577456.76352,3902
1684713600000,2023-05-22,MATICEUR,0.7934,0.8116,0.7816,0.8081,553305.0,442642.79562,3110
1684627200000,2023-05-21,MATICEUR,0.8135,0.8157,0.7903,0.7929,279674.9,224810.4964,1830
1684540800000,2023-05-20,MATICEUR,0.8085,0.8159,0.8019,0.8131,287733.0,232528.08395,1939
1684454400000,2023-05-19,MATICEUR,0.8115,0.8153,0.8002,0.8088,530458.1,429033.29527,3070
1684368000000,2023-05-18,MATICEUR,0.8204,0.83,0.7848,0.8113,797770.4,644483.11763,4293
1684281600000,2023-05-17,MATICEUR,0.7798,0.8333,0.7747,0.8195,910240.9,731854.7731,4528
1684195200000,2023-05-16,MATICEUR,0.7922,0.7964,0.7708,0.7795,583093.7,455508.83865,3494
1684108800000,2023-05-15,MATICEUR,0.795,0.8101,0.7833,0.7928,514107.7,410994.12853,3339
1684022400000,2023-05-14,MATICEUR,0.7856,0.804,0.777,0.7948,472818.7,373806.85421,2879
1683936000000,2023-05-13,MATICEUR,0.7992,0.8006,0.7852,0.786,602602.7,477347.09503,3498
1683849600000,2023-05-12,MATICEUR,0.7733,0.8017,0.753,0.7976,1758678.4,1366340.42554,7765
1683763200000,2023-05-11,MATICEUR,0.8019,0.8019,0.7624,0.7735,1029426.2,802803.14575,5835
1683676800000,2023-05-10,MATICEUR,0.8026,0.8247,0.7604,0.8016,1830887.8,1463598.14862,7729
1683590400000,2023-05-09,MATICEUR,0.8226,0.829,0.7942,0.8022,1289232.9,1042272.07774,6602
1683504000000,2023-05-08,MATICEUR,0.8766,0.8808,0.8,0.8225,1162582.5,970551.93362,7389
1683417600000,2023-05-07,MATICEUR,0.8847,0.894,0.875,0.8772,557931.3,493489.00337,3750
1683331200000,2023-05-06,MATICEUR,0.9058,0.9115,0.8613,0.8838,911523.5,804350.88244,5071
1683244800000,2023-05-05,MATICEUR,0.8943,0.9181,0.8901,0.9051,689680.8,623792.33507,4297
1683158400000,2023-05-04,MATICEUR,0.9114,0.9119,0.8913,0.8939,600021.9,540508.44901,4099
1683072000000,2023-05-03,MATICEUR,0.891,0.9218,0.8761,0.911,1079863.7,969212.9452,6137
1682985600000,2023-05-02,MATICEUR,0.8776,0.8943,0.87,0.8905,651350.0,573592.43242,4518
1682899200000,2023-05-01,MATICEUR,0.893,0.8998,0.8658,0.8783,747436.2,660645.10785,4998
1682812800000,2023-04-30,MATICEUR,0.9098,0.9215,0.8853,0.8924,713957.4,646141.59955,4327
1682726400000,2023-04-29,MATICEUR,0.9081,0.9293,0.9019,0.9106,480130.4,439960.35861,3386
1682640000000,2023-04-28,MATICEUR,0.9198,0.9255,0.8941,0.9082,789543.0,718067.73496,5151
1682553600000,2023-04-27,MATICEUR,0.8958,0.9364,0.89,0.9199,1030897.7,941640.88338,5544
1682467200000,2023-04-26,MATICEUR,0.918,0.9611,0.8588,0.8956,1595451.2,1462428.75278,8259
1682380800000,2023-04-25,MATICEUR,0.8981,0.929,0.8677,0.9174,1033179.2,917684.62927,6768
1682294400000,2023-04-24,MATICEUR,0.9162,0.9338,0.8847,0.898,961632.5,872571.50571,5706
1682208000000,2023-04-23,MATICEUR,0.9341,0.9418,0.8932,0.9158,808538.1,740789.83135,4552
1682121600000,2023-04-22,MATICEUR,0.9245,0.9393,0.9174,0.935,567364.8,527174.65366,3318
1682035200000,2023-04-21,MATICEUR,0.9569,0.9671,0.9142,0.9247,1119048.7,1057307.45511,5761
1681948800000,2023-04-20,MATICEUR,0.9944,1.0056,0.9501,0.9569,1139996.4,1113212.69661,5848
1681862400000,2023-04-19,MATICEUR,1.0708,1.0762,0.9712,0.9946,1476543.1,1501102.45112,6636
1681776000000,2023-04-18,MATICEUR,1.058,1.0824,1.0477,1.0707,635778.7,680774.8769,3472
1681689600000,2023-04-17,MATICEUR,1.0829,1.0829,1.053,1.0563,900806.7,959899.89171,3875
1681603200000,2023-04-16,MATICEUR,1.0703,1.085,1.0511,1.0819,519678.8,553824.47494,3081
1681516800000,2023-04-15,MATICEUR,1.0582,1.08,1.044,1.0709,612961.6,653063.15144,3395
1681430400000,2023-04-14,MATICEUR,1.0306,1.0806,1.0306,1.0582,1423482.0,1512780.77238,6814
1681344000000,2023-04-13,MATICEUR,1.0089,1.0369,1.0028,1.0309,695315.4,714681.36275,3975
1681257600000,2023-04-12,MATICEUR,1.0239,1.0275,0.9943,1.009,1181053.0,1189229.18127,4946
1681171200000,2023-04-11,MATICEUR,1.031,1.0417,1.021,1.0238,717272.4,740887.19402,3966
1681084800000,2023-04-10,MATICEUR,1.0106,1.0344,1.0007,1.032,571763.3,583170.0338,2994
1680998400000,2023-04-09,MATICEUR,1.0128,1.0201,0.9969,1.0118,391607.8,394314.72954,2434
1680912000000,2023-04-08,MATICEUR,1.0187,1.0268,1.0116,1.0144,194128.9,198151.65391,1549
1680825600000,2023-04-07,MATICEUR,1.0254,1.0306,1.0083,1.019,392163.4,399404.49282,2547
1680739200000,2023-04-06,MATICEUR,1.0501,1.0505,1.0185,1.0259,447932.8,461422.9729,3028
1680652800000,2023-04-05,MATICEUR,1.044,1.0686,1.032,1.0493,734813.7,772127.944,4208
1680566400000,2023-04-04,MATICEUR,1.012,1.0565,1.0064,1.0426,734733.6,759958.70103,3947
1680480000000,2023-04-03,MATICEUR,1.0186,1.0349,0.9922,1.0118,644302.8,653646.82068,3304
1680393600000,2023-04-02,MATICEUR,1.0285,1.0386,1.0022,1.0184,373369.1,381466.57686,2393
1680307200000,2023-04-01,MATICEUR,1.0341,1.0424,1.0153,1.0286,342684.8,352080.32081,2268
1680220800000,2023-03-31,MATICEUR,1.0061,1.0394,0.99,1.0345,1026037.6,1040717.57639,4265
1680134400000,2023-03-30,MATICEUR,1.0369,1.0548,0.9946,1.006,773860.2,787444.14041,4062
1680048000000,2023-03-29,MATICEUR,1.0039,1.0658,1.0025,1.0369,1003412.0,1043330.00172,4451
1679961600000,2023-03-28,MATICEUR,0.9739,1.0214,0.9591,1.0053,740657.3,730569.35884,4649
1679875200000,2023-03-27,MATICEUR,1.0296,1.0334,0.9573,0.9741,1187721.2,1177965.86589,6551
1679788800000,2023-03-26,MATICEUR,1.0099,1.0465,1.0047,1.0289,646894.9,663917.07591,4019
1679702400000,2023-03-25,MATICEUR,1.0291,1.0416,0.9949,1.0115,745347.3,762667.73581,4350
1679616000000,2023-03-24,MATICEUR,1.0548,1.0656,0.9966,1.028,1401708.8,1438191.62986,6184
1679529600000,2023-03-23,MATICEUR,1.0303,1.0703,1.0186,1.0545,1152413.1,1202188.97152,5333
1679443200000,2023-03-22,MATICEUR,1.0798,1.0846,1.0076,1.0303,1324769.7,1396068.72987,6913
1679356800000,2023-03-21,MATICEUR,1.036,1.0905,1.0153,1.0786,1465035.5,1552331.37707,8155
1679270400000,2023-03-20,MATICEUR,1.1033,1.1085,1.033,1.0369,1658186.7,1777523.29086,8889
1679184000000,2023-03-19,MATICEUR,1.1029,1.1489,1.0933,1.1033,1101384.1,1237971.98461,5935
1679097600000,2023-03-18,MATICEUR,1.1512,1.1778,1.0975,1.1035,1364561.8,1564708.82012,6908
1679011200000,2023-03-17,MATICEUR,1.0869,1.1555,1.0747,1.1518,1731515.8,1948098.03453,7416
1678924800000,2023-03-16,MATICEUR,1.0543,1.0947,1.0384,1.0865,1519852.0,1625097.48907,6980
1678838400000,2023-03-15,MATICEUR,1.1149,1.1453,1.0208,1.0544,2644402.7,2871481.78967,11165
1678752000000,2023-03-14,MATICEUR,1.1099,1.1597,1.0663,1.115,4616494.4,5137772.30793,14434
1678665600000,2023-03-13,MATICEUR,1.0802,1.1232,1.0226,1.1086,4065346.4,4383492.6276,15600
1678579200000,2023-03-12,MATICEUR,0.9846,1.0825,0.9691,1.0797,3196191.6,3239178.26265,13285
1678492800000,2023-03-11,MATICEUR,0.9977,1.0309,0.9287,0.9843,3673546.5,3569020.85668,15458
1678406400000,2023-03-10,MATICEUR,0.9679,1.0107,0.8964,0.9985,3842442.0,3699794.32806,17517
1678320000000,2023-03-09,MATICEUR,0.9985,1.0371,0.9225,0.9666,3016353.4,2969065.61525,13830
1678233600000,2023-03-08,MATICEUR,1.0932,1.0994,0.9881,0.9986,1629840.4,1684263.36501,8429
1678147200000,2023-03-07,MATICEUR,1.063,1.0994,1.0532,1.0926,1631608.6,1760921.22436,6896
1678060800000,2023-03-06,MATICEUR,1.0756,1.0791,1.0538,1.062,1067622.6,1137270.57893,5177
1677974400000,2023-03-05,MATICEUR,1.0707,1.0997,1.0614,1.0756,887713.4,962276.11261,5024
1677888000000,2023-03-04,MATICEUR,1.1096,1.1173,1.0371,1.0707,1146586.9,1230574.21603,6339
1677801600000,2023-03-03,MATICEUR,1.1637,1.1637,1.0753,1.109,1320188.7,1462874.58198,7349
1677715200000,2023-03-02,MATICEUR,1.1781,1.1819,1.1326,1.1634,868488.0,999215.39207,5220
1677628800000,2023-03-01,MATICEUR,1.144,1.1951,1.1378,1.1784,1328013.7,1561784.04096,6579
1677542400000,2023-02-28,MATICEUR,1.1703,1.1819,1.129,1.1433,1265379.6,1470157.89953,7203
1677456000000,2023-02-27,MATICEUR,1.2164,1.2194,1.1513,1.1699,1719360.2,2039891.34509,8721
1677369600000,2023-02-26,MATICEUR,1.1839,1.2344,1.1753,1.2165,1267240.7,1533263.83239,5947
1677283200000,2023-02-25,MATICEUR,1.2013,1.2133,1.135,1.1845,1321452.1,1556916.80547,7685
1677196800000,2023-02-24,MATICEUR,1.2779,1.2858,1.1815,1.2015,1702315.5,2097997.75736,8605
1677110400000,2023-02-23,MATICEUR,1.3166,1.3351,1.262,1.2781,1341433.0,1739041.85424,6162
1677024000000,2023-02-22,MATICEUR,1.3025,1.3216,1.2401,1.3154,1980430.1,2525574.25432,8911
1676937600000,2023-02-21,MATICEUR,1.3811,1.4079,1.284,1.3024,1566384.3,2085254.12735,8313
1676851200000,2023-02-20,MATICEUR,1.3854,1.4111,1.3436,1.3815,1210057.4,1675575.33422,6063
1676764800000,2023-02-19,MATICEUR,1.3887,1.4366,1.3706,1.3862,1499491.6,2112437.21649,7714
1676678400000,2023-02-18,MATICEUR,1.4271,1.4674,1.3789,1.3893,1556681.5,2213943.081,7419
1676592000000,2023-02-17,MATICEUR,1.2857,1.45,1.2846,1.428,3933276.4,5381511.02297,16219
1676505600000,2023-02-16,MATICEUR,1.2419,1.3727,1.2324,1.285,3976082.6,5192890.71371,15583
1676419200000,2023-02-15,MATICEUR,1.173,1.2454,1.1494,1.2416,1754412.7,2102741.27819,7258
1676332800000,2023-02-14,MATICEUR,1.1048,1.1764,1.0824,1.1723,2757134.0,3124416.24275,9512
1676246400000,2023-02-13,MATICEUR,1.1578,1.1645,1.0615,1.1055,1848391.5,2033649.74404,7580
1676160000000,2023-02-12,MATICEUR,1.1699,1.2192,1.1457,1.1592,868864.6,1035372.31759,3848
1676073600000,2023-02-11,MATICEUR,1.1523,1.177,1.1372,1.1701,545257.6,632845.13756,2985
1675987200000,2023-02-10,MATICEUR,1.1456,1.2285,1.1312,1.1519,1859322.6,2209149.24162,8280
1675900800000,2023-02-09,MATICEUR,1.2193,1.2532,1.1209,1.1455,4240922.3,5088850.56034,13877
1675814400000,2023-02-08,MATICEUR,1.1838,1.2581,1.1714,1.2192,2753139.3,3344829.91799,10461
1675728000000,2023-02-07,MATICEUR,1.1104,1.1857,1.1082,1.1848,1539174.6,1777868.63949,6120
1675641600000,2023-02-06,MATICEUR,1.116,1.1542,1.0876,1.1104,1229214.0,1383084.08885,5369
1675555200000,2023-02-05,MATICEUR,1.1618,1.1664,1.0982,1.1159,1030671.2,1157744.83269,4982
1675468800000,2023-02-04,MATICEUR,1.153,1.1878,1.127,1.1608,931132.7,1079952.266,4711
1675382400000,2023-02-03,MATICEUR,1.0844,1.161,1.071,1.1537,1407468.1,1569814.82242,6615
1675296000000,2023-02-02,MATICEUR,1.0862,1.1517,1.0779,1.0837,1732400.6,1941950.01293,8330
1675209600000,2023-02-01,MATICEUR,1.0221,1.0946,0.98,1.0848,1999863.9,2061771.58644,7878
1675123200000,2023-01-31,MATICEUR,1.0037,1.0344,0.995,1.0228,747069.4,758147.48785,4099
1675036800000,2023-01-30,MATICEUR,1.0817,1.0852,0.9855,1.0034,1359387.2,1394552.05939,5903
1674950400000,2023-01-29,MATICEUR,1.0538,1.105,1.0389,1.0848,1502607.4,1615845.83689,6274
1674864000000,2023-01-28,MATICEUR,1.0662,1.0775,1.0055,1.0538,1163749.4,1217404.70759,5151
1674777600000,2023-01-27,MATICEUR,1.03,1.0945,0.9766,1.0677,2901513.0,2966822.61802,12146
1674691200000,2023-01-26,MATICEUR,0.9102,1.0399,0.9038,1.0351,4817967.5,4659415.48887,12680
1674604800000,2023-01-25,MATICEUR,0.8779,0.9336,0.8567,0.9091,1950074.3,1729024.50448,6555
1674518400000,2023-01-24,MATICEUR,0.9141,0.9575,0.8684,0.8782,1377099.4,1266444.66939,5600
1674432000000,2023-01-23,MATICEUR,0.9159,0.9308,0.8957,0.9148,951388.4,871862.5474,4099
1674345600000,2023-01-22,MATICEUR,0.9125,0.95,0.8984,0.9152,722198.2,664971.88682,3697
1674259200000,2023-01-21,MATICEUR,0.946,0.9586,0.9092,0.9125,714906.5,669093.09077,3317
1674172800000,2023-01-20,MATICEUR,0.8781,0.9469,0.8655,0.9456,801581.5,722188.30051,4183
1674086400000,2023-01-19,MATICEUR,0.8709,0.8834,0.8486,0.8792,485291.3,421320.40817,2751
1674000000000,2023-01-18,MATICEUR,0.9219,0.9389,0.856,0.8703,1402427.2,1266989.26578,5420
1673913600000,2023-01-17,MATICEUR,0.943,0.9588,0.9193,0.922,910846.2,854037.26505,4376
1673827200000,2023-01-16,MATICEUR,0.9084,0.9636,0.8944,0.9424,1839064.6,1707543.98176,7033
1673740800000,2023-01-15,MATICEUR,0.9213,0.925,0.8798,0.9078,1307897.4,1179091.47359,5827
1673654400000,2023-01-14,MATICEUR,0.86,0.9744,0.8595,0.9216,4162275.4,3788091.1987,13156
1673568000000,2023-01-13,MATICEUR,0.8428,0.8677,0.8289,0.8597,1358170.4,1149056.5504,4665
1673481600000,2023-01-12,MATICEUR,0.8281,0.8522,0.795,0.8437,2159303.2,1787484.44026,7686
1673395200000,2023-01-11,MATICEUR,0.8002,0.8367,0.7858,0.8282,950908.2,763913.16081,3377
1673308800000,2023-01-10,MATICEUR,0.7863,0.8029,0.7765,0.8001,888947.3,704508.13811,3144
1673222400000,2023-01-09,MATICEUR,0.7885,0.815,0.78,0.7859,1255929.1,1005555.68474,4484
1673136000000,2023-01-08,MATICEUR,0.7582,0.7932,0.7486,0.7879,670721.5,514763.86725,1850
1673049600000,2023-01-07,MATICEUR,0.7516,0.7619,0.7505,0.7576,352313.8,266463.00146,1425
1672963200000,2023-01-06,MATICEUR,0.7488,0.7536,0.734,0.7509,362141.6,268692.51423,1648
1672876800000,2023-01-05,MATICEUR,0.7611,0.7636,0.7461,0.7494,334346.8,251580.29297,1577
1672790400000,2023-01-04,MATICEUR,0.7393,0.7687,0.7362,0.7609,508731.2,385548.86946,2241
