Unix,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume EUR,tradecount
1695279600000,2023-09-21 07:00:00,ETHEUR,1523.83,1524.49,1519.91,1520.27,102.0304,155353.933451,527
1695276000000,2023-09-21 06:00:00,ETHEUR,1529.15,1529.18,1522.39,1523.71,50.4865,76947.230477,381
1695272400000,2023-09-21 05:00:00,ETHEUR,1528.89,1529.16,1525.69,1529.15,53.7624,82133.662787,263
1695268800000,2023-09-21 04:00:00,ETHEUR,1528.45,1529.49,1526.3,1529.02,24.5475,37497.041769,190
1695265200000,2023-09-21 03:00:00,ETHEUR,1525.32,1528.13,1524.51,1528.13,62.7514,95739.428897,202
1695261600000,2023-09-21 02:00:00,ETHEUR,1523.16,1525.94,1521.73,1525.32,97.6748,148918.527254,335
1695258000000,2023-09-21 01:00:00,ETHEUR,1525.54,1526.17,1519.79,1523.06,83.688,127413.301539,372
1695254400000,2023-09-21 00:00:00,ETHEUR,1525.03,1529.99,1523.43,1525.45,64.198,97964.763901,357
1695250800000,2023-09-20 23:00:00,ETHEUR,1525.15,1526.64,1522.11,1525.19,56.966,86859.416227,339
1695247200000,2023-09-20 22:00:00,ETHEUR,1527.08,1527.11,1523.01,1524.96,108.4722,165420.822888,556
1695243600000,2023-09-20 21:00:00,ETHEUR,1526.05,1531.1,1523.94,1526.38,182.0952,278219.516407,683
1695240000000,2023-09-20 20:00:00,ETHEUR,1518.11,1525.87,1517.34,1525.52,260.8112,396594.654281,890
1695236400000,2023-09-20 19:00:00,ETHEUR,1529.4,1530.59,1506.86,1518.13,443.4294,672521.69066,1561
1695232800000,2023-09-20 18:00:00,ETHEUR,1521.05,1533.77,1520.21,1529.75,841.0698,1285105.128202,1894
1695229200000,2023-09-20 17:00:00,ETHEUR,1518.88,1524.02,1517.73,1520.99,283.1538,430706.644084,847
1695225600000,2023-09-20 16:00:00,ETHEUR,1523.07,1523.48,1518.01,1518.83,243.2956,369834.995074,970
1695222000000,2023-09-20 15:00:00,ETHEUR,1520.57,1524.31,1518.75,1523.16,142.5392,216834.30711,846
1695218400000,2023-09-20 14:00:00,ETHEUR,1524.53,1527.16,1518.73,1520.56,353.8449,538952.999911,1175
1695214800000,2023-09-20 13:00:00,ETHEUR,1522.42,1527.45,1516.5,1524.53,283.6244,431791.745703,1001
1695211200000,2023-09-20 12:00:00,ETHEUR,1525.16,1528.24,1519.12,1522.51,375.7517,572776.312498,1098
1695207600000,2023-09-20 11:00:00,ETHEUR,1524.96,1528.78,1523.72,1525.04,318.3858,485999.438374,908
1695204000000,2023-09-20 10:00:00,ETHEUR,1523.88,1524.71,1519.17,1524.71,333.9846,508332.458859,1092
1695200400000,2023-09-20 09:00:00,ETHEUR,1533.3,1533.96,1516.48,1524.03,424.9847,648424.038544,1212
1695196800000,2023-09-20 08:00:00,ETHEUR,1531.02,1533.89,1530.02,1533.61,187.7666,287637.666057,758
1695193200000,2023-09-20 07:00:00,ETHEUR,1531.41,1534.1,1530.77,1531.02,143.9427,220624.463304,428
1695189600000,2023-09-20 06:00:00,ETHEUR,1532.6,1534.65,1529.27,1531.22,150.3318,230202.323941,354
1695186000000,2023-09-20 05:00:00,ETHEUR,1534.35,1535.63,1531.57,1532.67,117.8815,180834.813193,304
1695182400000,2023-09-20 04:00:00,ETHEUR,1534.23,1537.57,1534.22,1534.93,13.7266,21088.059458,129
1695178800000,2023-09-20 03:00:00,ETHEUR,1537.11,1539.27,1534.12,1536.11,42.6528,65537.868731,150
1695175200000,2023-09-20 02:00:00,ETHEUR,1545.3,1546.14,1537.18,1538.02,158.0567,243564.304893,371
1695171600000,2023-09-20 01:00:00,ETHEUR,1539.13,1545.42,1538.75,1545.39,48.1131,74256.559161,158
1695168000000,2023-09-20 00:00:00,ETHEUR,1540.82,1541.72,1537.08,1538.84,50.4047,77627.748007,139
1695164400000,2023-09-19 23:00:00,ETHEUR,1539.38,1542.22,1538.74,1540.68,18.2427,28104.056742,178
1695160800000,2023-09-19 22:00:00,ETHEUR,1538.92,1540.56,1535.54,1539.8,39.1145,60118.456159,221
1695157200000,2023-09-19 21:00:00,ETHEUR,1540.36,1540.36,1535.05,1538.99,78.7506,121081.103566,396
1695153600000,2023-09-19 20:00:00,ETHEUR,1541.47,1541.66,1537.01,1540.39,158.4708,243968.705085,598
1695150000000,2023-09-19 19:00:00,ETHEUR,1541.67,1542.56,1537.93,1541.86,80.0318,123319.588053,603
1695146400000,2023-09-19 18:00:00,ETHEUR,1542.78,1545.81,1541.02,1541.99,179.2225,276502.605889,689
1695142800000,2023-09-19 17:00:00,ETHEUR,1547.26,1547.26,1539.28,1541.87,152.8197,235808.267994,824
1695139200000,2023-09-19 16:00:00,ETHEUR,1553.05,1555.37,1545.42,1547.26,253.9595,393567.525673,1026
1695135600000,2023-09-19 15:00:00,ETHEUR,1541.71,1554.49,1539.78,1551.96,372.1457,575331.986496,1173
1695132000000,2023-09-19 14:00:00,ETHEUR,1534.52,1542.47,1531.3,1541.03,264.952,407407.991276,1039
1695128400000,2023-09-19 13:00:00,ETHEUR,1539.26,1543.15,1532.71,1534.49,188.3397,289889.684453,826
1695124800000,2023-09-19 12:00:00,ETHEUR,1541.32,1542.96,1536.11,1539.27,195.0575,300272.511959,944
1695121200000,2023-09-19 11:00:00,ETHEUR,1540.6,1541.05,1536.16,1540.86,148.0285,227765.24063,714
1695117600000,2023-09-19 10:00:00,ETHEUR,1549.14,1550.12,1537.7,1540.39,196.3786,302656.902693,1063
1695114000000,2023-09-19 09:00:00,ETHEUR,1540.26,1555.45,1537.91,1548.63,302.7765,468353.652125,1231
1695110400000,2023-09-19 08:00:00,ETHEUR,1532.2,1540.59,1531.7,1540.41,225.5722,346487.77859,759
1695106800000,2023-09-19 07:00:00,ETHEUR,1533.86,1535.31,1531.91,1532.11,89.0377,136566.335805,444
1695103200000,2023-09-19 06:00:00,ETHEUR,1533.17,1534.64,1530.48,1533.86,66.7137,102262.883635,297
1695099600000,2023-09-19 05:00:00,ETHEUR,1535.53,1536.1,1532.69,1533.69,59.6001,91470.121391,259
1695096000000,2023-09-19 04:00:00,ETHEUR,1532.64,1535.94,1531.19,1535.37,21.2821,32644.310351,123
1695092400000,2023-09-19 03:00:00,ETHEUR,1537.21,1537.21,1531.88,1532.69,75.8409,116444.702752,188
1695088800000,2023-09-19 02:00:00,ETHEUR,1531.14,1537.21,1530.81,1537.21,44.0772,67635.943449,161
1695085200000,2023-09-19 01:00:00,ETHEUR,1526.57,1532.16,1526.14,1531.63,139.9636,214009.935926,265
1695081600000,2023-09-19 00:00:00,ETHEUR,1531.91,1534.29,1522.9,1526.59,137.5263,210129.2454,414
1695078000000,2023-09-18 23:00:00,ETHEUR,1537.84,1538.12,1531.66,1533.12,64.0429,98274.822364,255
1695074400000,2023-09-18 22:00:00,ETHEUR,1536.12,1537.92,1534.11,1537.74,53.4818,82135.85402,342
1695070800000,2023-09-18 21:00:00,ETHEUR,1533.12,1536.07,1531.77,1536.07,111.6657,171216.502447,457
1695067200000,2023-09-18 20:00:00,ETHEUR,1537.31,1538.13,1532.76,1533.1,138.9719,213406.636147,589
1695063600000,2023-09-18 19:00:00,ETHEUR,1534.06,1541.54,1533.09,1537.08,190.9139,293355.630527,751
1695060000000,2023-09-18 18:00:00,ETHEUR,1534.93,1540.69,1530.86,1533.97,330.0664,506701.633798,1186
1695056400000,2023-09-18 17:00:00,ETHEUR,1550.33,1551.75,1530.57,1534.98,456.8013,703107.269345,1586
1695052800000,2023-09-18 16:00:00,ETHEUR,1549.46,1554.14,1547.42,1550.62,334.7804,518978.065495,1068
1695049200000,2023-09-18 15:00:00,ETHEUR,1554.54,1556.71,1548.34,1549.43,207.2017,321886.541606,919
1695045600000,2023-09-18 14:00:00,ETHEUR,1555.75,1556.91,1550.0,1554.26,242.0368,376027.790206,998
1695042000000,2023-09-18 13:00:00,ETHEUR,1564.07,1566.12,1550.99,1555.81,609.8696,950233.751745,1653
1695038400000,2023-09-18 12:00:00,ETHEUR,1554.15,1567.09,1549.36,1564.26,583.2922,910034.95261,1629
1695034800000,2023-09-18 11:00:00,ETHEUR,1546.13,1555.39,1546.13,1553.75,257.6165,399233.543049,1181
1695031200000,2023-09-18 10:00:00,ETHEUR,1536.87,1549.19,1536.21,1546.28,621.8735,958352.43878,1457
1695027600000,2023-09-18 09:00:00,ETHEUR,1532.24,1540.0,1531.91,1536.05,493.9692,758487.963471,1117
1695024000000,2023-09-18 08:00:00,ETHEUR,1533.59,1534.2,1530.07,1532.24,115.9487,177614.007786,648
1695020400000,2023-09-18 07:00:00,ETHEUR,1529.88,1537.37,1529.4,1533.32,218.8119,335506.198987,736
1695016800000,2023-09-18 06:00:00,ETHEUR,1529.0,1532.53,1528.03,1528.75,37.4357,57278.153929,338
1695013200000,2023-09-18 05:00:00,ETHEUR,1529.36,1533.76,1528.32,1528.58,106.0225,162354.221264,327
1695009600000,2023-09-18 04:00:00,ETHEUR,1530.77,1531.95,1526.62,1529.18,26.1929,40064.060007,175
1695006000000,2023-09-18 03:00:00,ETHEUR,1529.67,1531.08,1525.36,1529.26,34.4559,52641.345553,189
1695002400000,2023-09-18 02:00:00,ETHEUR,1515.7,1534.46,1515.51,1529.35,138.6412,211767.645197,404
1694998800000,2023-09-18 01:00:00,ETHEUR,1512.45,1515.98,1512.01,1515.84,74.051,112131.535893,194
1694995200000,2023-09-18 00:00:00,ETHEUR,1521.87,1523.76,1501.07,1512.4,104.1031,157439.158557,516
1694991600000,2023-09-17 23:00:00,ETHEUR,1520.68,1522.65,1516.55,1521.55,36.8206,55938.618767,238
1694988000000,2023-09-17 22:00:00,ETHEUR,1520.01,1520.71,1515.75,1520.71,30.3439,46081.206774,257
1694984400000,2023-09-17 21:00:00,ETHEUR,1516.12,1520.49,1513.09,1519.82,75.8599,115083.212277,386
1694980800000,2023-09-17 20:00:00,ETHEUR,1525.59,1526.41,1514.24,1519.56,92.9295,141263.508223,481
1694977200000,2023-09-17 19:00:00,ETHEUR,1524.79,1526.29,1524.36,1525.59,65.7662,100324.992723,360
1694973600000,2023-09-17 18:00:00,ETHEUR,1520.17,1525.34,1518.0,1525.02,42.6631,64978.780717,402
1694970000000,2023-09-17 17:00:00,ETHEUR,1523.67,1524.1,1519.85,1519.85,43.9589,66915.119812,429
1694966400000,2023-09-17 16:00:00,ETHEUR,1528.21,1528.21,1522.94,1524.59,36.0694,55005.797122,352
1694962800000,2023-09-17 15:00:00,ETHEUR,1527.63,1530.63,1527.3,1527.9,93.0739,142303.627718,392
1694959200000,2023-09-17 14:00:00,ETHEUR,1527.33,1530.68,1526.69,1527.29,25.9029,39595.397826,324
1694955600000,2023-09-17 13:00:00,ETHEUR,1529.66,1529.92,1525.98,1526.98,32.269,49301.740486,389
1694952000000,2023-09-17 12:00:00,ETHEUR,1528.95,1531.07,1528.41,1529.92,20.9651,32072.33782,324
1694948400000,2023-09-17 11:00:00,ETHEUR,1532.11,1533.02,1528.34,1528.48,53.5664,82023.952719,369
1694944800000,2023-09-17 10:00:00,ETHEUR,1532.78,1533.66,1531.16,1532.11,61.3672,94027.327358,374
1694941200000,2023-09-17 09:00:00,ETHEUR,1531.61,1533.39,1529.52,1533.08,37.9847,58171.881099,293
1694937600000,2023-09-17 08:00:00,ETHEUR,1527.31,1532.0,1526.64,1531.33,26.4558,40468.816141,259
1694934000000,2023-09-17 07:00:00,ETHEUR,1529.47,1530.17,1526.76,1527.07,18.4724,28237.725978,244
1694930400000,2023-09-17 06:00:00,ETHEUR,1529.75,1530.58,1528.16,1529.46,16.8144,25714.394115,202
1694926800000,2023-09-17 05:00:00,ETHEUR,1530.6,1531.18,1527.59,1529.28,10.8842,16650.802033,119
1694923200000,2023-09-17 04:00:00,ETHEUR,1528.64,1530.74,1526.85,1530.63,18.0051,27533.057588,96
1694919600000,2023-09-17 03:00:00,ETHEUR,1528.28,1529.55,1527.08,1528.12,54.6895,83595.731375,138
1694916000000,2023-09-17 02:00:00,ETHEUR,1525.07,1528.89,1524.31,1528.11,17.2438,26326.747379,127
1694912400000,2023-09-17 01:00:00,ETHEUR,1524.42,1526.64,1519.79,1525.83,133.4899,203413.529945,369
1694908800000,2023-09-17 00:00:00,ETHEUR,1533.77,1533.78,1523.64,1524.38,119.5856,182740.813947,324
1694905200000,2023-09-16 23:00:00,ETHEUR,1535.38,1536.12,1531.96,1533.78,15.5974,23921.518996,220
1694901600000,2023-09-16 22:00:00,ETHEUR,1535.89,1536.2,1533.72,1535.12,22.7812,34967.28771,283
1694898000000,2023-09-16 21:00:00,ETHEUR,1533.6,1536.88,1533.46,1536.05,123.4459,189462.80507,437
1694894400000,2023-09-16 20:00:00,ETHEUR,1532.52,1535.4,1531.99,1533.89,36.0312,55263.269508,442
1694890800000,2023-09-16 19:00:00,ETHEUR,1535.95,1535.95,1530.89,1532.53,47.6196,72997.312705,421
1694887200000,2023-09-16 18:00:00,ETHEUR,1536.52,1538.04,1534.27,1535.97,70.7198,108619.278903,461
1694883600000,2023-09-16 17:00:00,ETHEUR,1535.41,1538.07,1534.47,1536.23,56.936,87482.413878,517
1694880000000,2023-09-16 16:00:00,ETHEUR,1533.25,1535.96,1532.76,1535.74,33.8764,51975.108406,522
1694876400000,2023-09-16 15:00:00,ETHEUR,1532.02,1536.21,1531.11,1533.71,32.9179,50517.617368,484
1694872800000,2023-09-16 14:00:00,ETHEUR,1534.74,1536.14,1532.46,1532.62,68.0008,104370.664606,520
1694869200000,2023-09-16 13:00:00,ETHEUR,1536.72,1537.0,1533.63,1534.75,30.7386,47184.485517,522
1694865600000,2023-09-16 12:00:00,ETHEUR,1534.94,1538.23,1533.73,1536.56,46.7426,71776.492824,573
1694862000000,2023-09-16 11:00:00,ETHEUR,1535.78,1536.55,1533.62,1534.94,44.5102,68318.86472,471
1694858400000,2023-09-16 10:00:00,ETHEUR,1534.62,1536.15,1531.21,1535.92,81.9941,125764.209975,530
1694854800000,2023-09-16 09:00:00,ETHEUR,1534.68,1538.04,1534.17,1534.64,77.9425,119711.46919,495
1694851200000,2023-09-16 08:00:00,ETHEUR,1536.87,1537.43,1533.84,1534.8,50.1369,76995.094805,494
1694847600000,2023-09-16 07:00:00,ETHEUR,1536.77,1537.38,1535.01,1536.7,55.5625,85366.017468,314
1694844000000,2023-09-16 06:00:00,ETHEUR,1538.59,1539.71,1535.22,1536.99,48.1866,74078.276412,357
1694840400000,2023-09-16 05:00:00,ETHEUR,1539.88,1540.58,1538.06,1538.59,48.1616,74113.060906,229
1694836800000,2023-09-16 04:00:00,ETHEUR,1541.89,1542.53,1539.03,1539.31,54.4405,83901.984388,217
1694833200000,2023-09-16 03:00:00,ETHEUR,1545.43,1548.07,1541.18,1541.91,20.3646,31457.891572,193
1694829600000,2023-09-16 02:00:00,ETHEUR,1543.9,1552.47,1543.9,1545.97,68.3863,105858.898887,296
1694826000000,2023-09-16 01:00:00,ETHEUR,1542.37,1545.07,1539.59,1543.84,82.0246,126608.372251,241
1694822400000,2023-09-16 00:00:00,ETHEUR,1541.52,1545.36,1540.79,1542.57,33.6519,51920.622808,288
1694818800000,2023-09-15 23:00:00,ETHEUR,1549.49,1552.69,1541.62,1541.81,105.916,163827.091819,565
1694815200000,2023-09-15 22:00:00,ETHEUR,1533.23,1553.72,1532.16,1549.26,175.1711,270495.942672,754
1694811600000,2023-09-15 21:00:00,ETHEUR,1524.57,1539.5,1524.57,1532.71,271.6935,416068.070697,719
1694808000000,2023-09-15 20:00:00,ETHEUR,1523.09,1524.69,1521.33,1524.29,114.9759,175173.328504,505
1694804400000,2023-09-15 19:00:00,ETHEUR,1520.99,1524.88,1520.14,1522.95,49.9646,76109.462699,514
1694800800000,2023-09-15 18:00:00,ETHEUR,1519.65,1522.99,1518.85,1520.82,51.8636,78870.335491,560
1694797200000,2023-09-15 17:00:00,ETHEUR,1522.8,1523.08,1519.0,1519.33,95.915,145897.954957,669
1694793600000,2023-09-15 16:00:00,ETHEUR,1519.58,1523.5,1517.82,1522.86,157.492,239480.640893,696
1694790000000,2023-09-15 15:00:00,ETHEUR,1515.42,1520.26,1515.27,1519.63,188.8196,286626.763075,857
1694786400000,2023-09-15 14:00:00,ETHEUR,1522.42,1522.87,1512.14,1515.5,432.7931,657263.36924,1213
1694782800000,2023-09-15 13:00:00,ETHEUR,1523.49,1526.22,1522.25,1522.42,259.9641,396195.113019,924
1694779200000,2023-09-15 12:00:00,ETHEUR,1523.54,1526.41,1522.57,1523.56,130.2047,198514.05616,809
1694775600000,2023-09-15 11:00:00,ETHEUR,1531.97,1532.13,1521.15,1522.87,209.9472,320523.503854,970
1694772000000,2023-09-15 10:00:00,ETHEUR,1529.45,1532.33,1528.77,1531.9,84.8297,129784.52545,688
1694768400000,2023-09-15 09:00:00,ETHEUR,1529.95,1531.84,1527.27,1529.5,101.9975,155989.634221,748
1694764800000,2023-09-15 08:00:00,ETHEUR,1528.72,1530.1,1526.24,1529.81,108.5068,165821.821962,663
1694761200000,2023-09-15 07:00:00,ETHEUR,1530.36,1531.22,1527.84,1528.61,120.7407,184678.032624,614
1694757600000,2023-09-15 06:00:00,ETHEUR,1532.42,1532.49,1528.63,1530.49,41.209,63074.000701,358
1694754000000,2023-09-15 05:00:00,ETHEUR,1534.98,1535.71,1531.43,1532.55,38.8841,59684.276221,301
1694750400000,2023-09-15 04:00:00,ETHEUR,1537.94,1538.16,1533.99,1535.24,32.6611,50187.166032,204
1694746800000,2023-09-15 03:00:00,ETHEUR,1536.19,1538.66,1534.67,1537.03,161.9546,248849.239743,212
1694743200000,2023-09-15 02:00:00,ETHEUR,1532.27,1539.15,1532.0,1536.19,140.7149,216276.701152,410
1694739600000,2023-09-15 01:00:00,ETHEUR,1528.76,1532.61,1527.0,1532.61,30.5371,46731.321406,205
1694736000000,2023-09-15 00:00:00,ETHEUR,1531.19,1533.41,1527.81,1528.67,122.1576,187050.411403,308
1694732400000,2023-09-14 23:00:00,ETHEUR,1533.41,1534.55,1529.35,1530.75,38.0189,58231.248309,287
1694728800000,2023-09-14 22:00:00,ETHEUR,1530.4,1535.63,1529.31,1533.31,72.818,111620.683892,382
1694725200000,2023-09-14 21:00:00,ETHEUR,1530.32,1533.22,1527.34,1530.0,131.1043,200677.590344,708
1694721600000,2023-09-14 20:00:00,ETHEUR,1539.14,1540.73,1530.83,1530.83,205.0312,314909.279566,694
1694718000000,2023-09-14 19:00:00,ETHEUR,1533.65,1539.47,1533.45,1539.44,149.3937,229595.851653,691
1694714400000,2023-09-14 18:00:00,ETHEUR,1540.63,1546.77,1533.61,1534.07,198.0074,304768.500046,1052
1694710800000,2023-09-14 17:00:00,ETHEUR,1535.89,1541.37,1533.86,1540.63,147.3193,226357.003323,766
1694707200000,2023-09-14 16:00:00,ETHEUR,1534.89,1536.2,1528.41,1536.01,270.9182,415277.220382,1014
1694703600000,2023-09-14 15:00:00,ETHEUR,1535.25,1542.64,1528.65,1534.66,304.2021,466540.07958,1099
1694700000000,2023-09-14 14:00:00,ETHEUR,1524.91,1536.42,1522.27,1535.65,343.8437,525335.755167,1204
1694696400000,2023-09-14 13:00:00,ETHEUR,1521.72,1530.9,1520.75,1524.57,610.2877,930885.299547,1709
1694692800000,2023-09-14 12:00:00,ETHEUR,1516.51,1522.46,1513.16,1521.7,761.279,1156046.545992,1555
1694689200000,2023-09-14 11:00:00,ETHEUR,1513.38,1517.99,1512.81,1516.6,195.5522,296420.204645,755
1694685600000,2023-09-14 10:00:00,ETHEUR,1511.75,1514.07,1510.0,1513.23,81.1448,122687.565599,643
1694682000000,2023-09-14 09:00:00,ETHEUR,1510.55,1512.61,1509.58,1511.73,74.474,112540.66424,641
1694678400000,2023-09-14 08:00:00,ETHEUR,1512.35,1512.65,1508.03,1510.38,94.1329,142174.552226,562
1694674800000,2023-09-14 07:00:00,ETHEUR,1509.52,1515.45,1507.32,1511.9,143.6537,217008.073563,650
1694671200000,2023-09-14 06:00:00,ETHEUR,1503.38,1509.76,1503.01,1509.76,36.99,55732.441253,362
1694667600000,2023-09-14 05:00:00,ETHEUR,1505.46,1507.77,1502.33,1503.85,107.6515,161932.203045,382
1694664000000,2023-09-14 04:00:00,ETHEUR,1510.27,1510.96,1504.26,1505.72,66.6333,100443.201945,221
1694660400000,2023-09-14 03:00:00,ETHEUR,1513.74,1513.9,1508.76,1510.5,82.6736,124906.252188,230
1694656800000,2023-09-14 02:00:00,ETHEUR,1512.52,1513.58,1509.27,1513.58,91.7128,138681.764435,255
1694653200000,2023-09-14 01:00:00,ETHEUR,1525.39,1527.92,1509.65,1511.37,416.3784,632341.392898,938
1694649600000,2023-09-14 00:00:00,ETHEUR,1500.37,1525.55,1499.76,1525.55,443.2343,671323.938183,884
1694646000000,2023-09-13 23:00:00,ETHEUR,1499.72,1501.81,1499.0,1500.33,22.1468,33228.828771,223
1694642400000,2023-09-13 22:00:00,ETHEUR,1499.49,1501.49,1499.02,1499.36,67.0195,100541.384763,371
1694638800000,2023-09-13 21:00:00,ETHEUR,1497.46,1500.31,1496.2,1498.63,129.7003,194315.983552,528
1694635200000,2023-09-13 20:00:00,ETHEUR,1493.5,1499.09,1492.78,1497.46,65.4025,97808.458815,459
1694631600000,2023-09-13 19:00:00,ETHEUR,1492.98,1496.46,1489.68,1493.4,100.6803,150368.183137,636
1694628000000,2023-09-13 18:00:00,ETHEUR,1489.31,1495.31,1489.31,1492.92,93.0175,138842.440761,694
1694624400000,2023-09-13 17:00:00,ETHEUR,1501.37,1501.7,1488.48,1489.58,277.8684,415505.149654,1087
1694620800000,2023-09-13 16:00:00,ETHEUR,1500.62,1506.03,1498.33,1501.16,234.6625,352455.680453,929
1694617200000,2023-09-13 15:00:00,ETHEUR,1496.39,1509.86,1494.29,1500.62,530.7812,797538.313559,1256
1694613600000,2023-09-13 14:00:00,ETHEUR,1487.8,1503.21,1486.23,1496.0,559.0178,836177.299729,1077
1694610000000,2023-09-13 13:00:00,ETHEUR,1491.78,1492.09,1485.51,1488.24,506.1223,753600.185828,1094
1694606400000,2023-09-13 12:00:00,ETHEUR,1497.32,1497.82,1485.31,1491.21,700.6356,1043877.620121,1462
1694602800000,2023-09-13 11:00:00,ETHEUR,1492.79,1498.31,1490.63,1496.43,208.8271,312046.512913,807
1694599200000,2023-09-13 10:00:00,ETHEUR,1493.95,1496.52,1488.28,1492.78,279.3905,416652.145889,851
1694595600000,2023-09-13 09:00:00,ETHEUR,1485.43,1495.04,1483.98,1494.0,175.7824,261931.529151,836
1694592000000,2023-09-13 08:00:00,ETHEUR,1476.5,1486.55,1474.83,1485.59,146.1611,216630.288978,656
1694588400000,2023-09-13 07:00:00,ETHEUR,1480.14,1493.02,1475.31,1476.25,229.8343,340703.482009,808
1694584800000,2023-09-13 06:00:00,ETHEUR,1476.39,1480.64,1474.27,1480.25,112.9092,166836.465478,435
1694581200000,2023-09-13 05:00:00,ETHEUR,1480.94,1481.14,1473.7,1476.39,100.1703,147938.528973,392
1694577600000,2023-09-13 04:00:00,ETHEUR,1480.1,1482.78,1479.22,1480.94,98.67,146135.029038,283
1694574000000,2023-09-13 03:00:00,ETHEUR,1485.72,1486.54,1478.35,1480.6,42.1664,62480.943667,167
1694570400000,2023-09-13 02:00:00,ETHEUR,1487.9,1489.67,1485.0,1486.36,46.1271,68625.120037,181
1694566800000,2023-09-13 01:00:00,ETHEUR,1486.25,1489.34,1485.95,1488.1,57.103,84982.872594,228
1694563200000,2023-09-13 00:00:00,ETHEUR,1483.02,1490.09,1479.23,1486.44,176.8823,262688.367668,336
1694559600000,2023-09-12 23:00:00,ETHEUR,1486.34,1486.34,1480.56,1483.3,64.8433,96177.874208,350
1694556000000,2023-09-12 22:00:00,ETHEUR,1490.13,1490.15,1485.84,1486.53,78.6205,116941.748151,385
1694552400000,2023-09-12 21:00:00,ETHEUR,1488.57,1493.79,1487.72,1490.38,157.8414,235277.02607,460
1694548800000,2023-09-12 20:00:00,ETHEUR,1491.46,1494.1,1488.51,1488.83,291.0666,434052.953566,852
1694545200000,2023-09-12 19:00:00,ETHEUR,1486.13,1499.5,1486.05,1491.59,279.725,417699.425565,952
1694541600000,2023-09-12 18:00:00,ETHEUR,1480.56,1486.3,1479.4,1486.12,132.8997,197045.143196,701
1694538000000,2023-09-12 17:00:00,ETHEUR,1492.77,1496.81,1480.0,1480.92,498.8707,742298.075973,1352
1694534400000,2023-09-12 16:00:00,ETHEUR,1497.49,1512.52,1491.27,1493.58,427.2204,640494.167851,1342
1694530800000,2023-09-12 15:00:00,ETHEUR,1493.15,1498.74,1493.09,1497.57,173.6296,259742.869969,869
1694527200000,2023-09-12 14:00:00,ETHEUR,1503.27,1507.39,1491.2,1493.18,294.8249,442045.568867,1215
1694523600000,2023-09-12 13:00:00,ETHEUR,1500.35,1504.14,1492.18,1503.32,625.054,935581.038908,1339
1694520000000,2023-09-12 12:00:00,ETHEUR,1503.88,1506.44,1499.67,1500.01,340.3706,511674.835497,921
1694516400000,2023-09-12 11:00:00,ETHEUR,1507.62,1510.02,1501.78,1503.39,178.2439,268249.074704,900
1694512800000,2023-09-12 10:00:00,ETHEUR,1484.2,1518.92,1481.73,1507.55,475.735,713077.541791,1594
1694509200000,2023-09-12 09:00:00,ETHEUR,1475.0,1485.33,1472.41,1483.86,257.2519,379982.939303,928
1694505600000,2023-09-12 08:00:00,ETHEUR,1476.65,1479.54,1472.99,1473.57,120.1784,177350.469499,719
1694502000000,2023-09-12 07:00:00,ETHEUR,1473.17,1478.01,1469.47,1476.59,156.698,230984.714477,797
1694498400000,2023-09-12 06:00:00,ETHEUR,1475.54,1477.48,1471.61,1473.06,254.5285,375143.528818,672
1694494800000,2023-09-12 05:00:00,ETHEUR,1475.44,1476.18,1470.03,1474.31,247.3524,364196.282749,691
1694491200000,2023-09-12 04:00:00,ETHEUR,1477.92,1485.41,1475.2,1475.2,251.8695,372818.829525,533
1694487600000,2023-09-12 03:00:00,ETHEUR,1452.37,1487.5,1452.37,1477.83,486.8688,717790.319867,1025
1694484000000,2023-09-12 02:00:00,ETHEUR,1448.34,1453.64,1447.79,1452.71,102.5275,148771.893002,247
1694480400000,2023-09-12 01:00:00,ETHEUR,1452.3,1453.23,1447.6,1448.13,147.1546,213316.670919,462
1694476800000,2023-09-12 00:00:00,ETHEUR,1447.15,1453.74,1445.04,1451.71,93.5661,135460.156556,468
1694473200000,2023-09-11 23:00:00,ETHEUR,1443.27,1447.46,1441.7,1447.07,140.2133,202474.085059,442
1694469600000,2023-09-11 22:00:00,ETHEUR,1439.43,1444.83,1439.35,1443.36,74.874,108002.022861,498
1694466000000,2023-09-11 21:00:00,ETHEUR,1437.25,1443.77,1434.98,1439.57,152.8086,219925.687803,743
1694462400000,2023-09-11 20:00:00,ETHEUR,1435.22,1441.34,1427.72,1437.69,405.6897,582693.481438,1315
1694458800000,2023-09-11 19:00:00,ETHEUR,1450.47,1451.89,1433.59,1435.39,447.801,645225.53803,1505
1694455200000,2023-09-11 18:00:00,ETHEUR,1459.2,1459.2,1450.19,1451.21,154.7719,225153.900658,907
1694451600000,2023-09-11 17:00:00,ETHEUR,1452.32,1459.2,1447.09,1459.07,325.5316,472764.573157,1216
1694448000000,2023-09-11 16:00:00,ETHEUR,1458.22,1462.27,1451.71,1452.29,404.715,589434.124224,1639
1694444400000,2023-09-11 15:00:00,ETHEUR,1454.47,1459.59,1447.29,1458.3,504.2811,733923.447655,1737
1694440800000,2023-09-11 14:00:00,ETHEUR,1483.13,1484.05,1444.9,1454.13,1842.6049,2699147.950461,3633
1694437200000,2023-09-11 13:00:00,ETHEUR,1489.78,1491.46,1482.56,1483.36,520.6709,774368.058665,1431
1694433600000,2023-09-11 12:00:00,ETHEUR,1483.48,1489.97,1482.34,1489.32,954.0158,1416777.846811,1474
